id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxonRank,reportingStatus,has_voucher,introduction_status,species,subspecies,variety,nameStatus,inSummary,direct_solow_ep
164270,52643,Juncus lesueurii,San Francisco rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/450812/medium.jpg,Juncus lesueurii,species,unconfirmed,1,unknown,lesueurii,"","",accepted,1,0.311
164915,47121,Lupinus oreganus,Kincaid's Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8010639/medium.jpg,Lupinus oreganus var. kincaidii,subspecies,confirmed,1,native,oreganus,"","",unaccepted,1,1
166953,49139,Plagiobothrys scouleri,Scouler's popcornflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/214046427/medium.jpeg,Plagiobothrys scouleri,species,confirmed,1,native,scouleri,"","",accepted,1,0
167508,156438,Pseudosasa japonica,Arrow Bamboo,species,https://inaturalist-open-data.s3.amazonaws.com/photos/181582821/medium.jpg,Pseudosasa japonica,species,new,0,exotic,japonica,"","",accepted,1,0.014
168322,53453,Salix candida,Sage-leaf willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/140334125/medium.jpg,Salix candida,species,unconfirmed,1,native,candida,"","",accepted,1,0.388
168352,53453,Salix pseudomonticola,False Mountain Willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/113938955/medium.jpeg,Salix pseudomonticola,species,unconfirmed,1,native,pseudomonticola,"","",accepted,1,0.324
168412,53202,Sanicula europaea,wood sanicle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/78990889/medium.jpg,Sanicula europaea,species,confirmed,1,exotic,europaea,"","",accepted,1,0
168942,48798,Sidalcea hendersonii,Henderson's Checker-mallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5416298/medium.jpeg,Sidalcea hendersonii,species,confirmed,1,native,hendersonii,"","",accepted,1,0
169309,51229,Stachys arvensis,Field woundwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1219408/medium.,Stachys arvensis,species,new,1,exotic,arvensis,"","",accepted,1,0
181694,47727,Acer glabrum douglasii,Douglas maple,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/913182/medium.jpg,Acer glabrum var. douglasii,variety,confirmed,1,native,glabrum,"",Acer glabrum douglasii,accepted,1,0
181942,47604,Scorzoneroides,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52460807/medium.jpg,,,,,,,,,,,0
203680,47604,Pilosella,mouse-ear hawkweeds,genus,https://static.inaturalist.org/photos/42518355/medium.jpg,,,,,,,,,,,0
204175,48063,Lysimachia maritima,Sea Milkwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/20740872/medium.jpg,Lysimachia maritima,species,new,0,native,maritima,"","",accepted,1,0.048
204214,47434,Graphephorum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30904990/medium.jpeg,,,,,,,,,,,0
204246,204204,Atocion armeria,Sweet William Catchfly,species,https://static.inaturalist.org/photos/83401547/medium.jpg,Atocion armeria,species,new,1,exotic,armeria,"","",accepted,1,0.056
209238,50791,Linaria texana,Texas toadflax,species,https://inaturalist-open-data.s3.amazonaws.com/photos/116771/medium.jpg,Nuttallanthus texanus,"",unconfirmed,1,native,texana,"","",unaccepted,1,0.209
209478,51309,Linum narbonense,Beautiful Flax,species,https://static.inaturalist.org/photos/130956117/medium.jpg,Linum narbonense,species,new,1,exotic,narbonense,"","",accepted,1,0.129
234429,60479,Armeria maritima sibirica,Siberian sea thrift,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/5049096/medium.jpg,Armeria maritima ssp. sibirica,subspecies,confirmed,1,exotic,maritima,Armeria maritima sibirica,"",accepted,1,0.027
234790,62219,Camassia quamash maxima,common camas,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/7221920/medium.jpg,Camassia quamash ssp. maxima,subspecies,new,1,native,quamash,Camassia quamash maxima,"",accepted,1,0
234938,49340,Castilleja hispida hispida,Harsh Paintbrush,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/6902721/medium.jpg,Castilleja hispida var. hispida,variety,confirmed,1,native,hispida,"",Castilleja hispida hispida,accepted,1,0
234941,49340,Castilleja miniata dixonii,Dixon's Paintbrush,variety,https://static.inaturalist.org/photos/111354519/medium.jpeg,Castilleja miniata var. dixonii,"",unconfirmed,1,native,miniata,"",Castilleja miniata dixonii,accepted,1,0.928
238339,55677,Sagina maxima maxima,Sticky-stem Pearlwort,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/41458058/medium.jpg,Sagina maxima ssp. maxima,subspecies,new,0,native,maxima,Sagina maxima maxima,"",accepted,1,0.333
245731,48039,Lobelia pedunculata,Matted Pratia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/330141368/medium.jpeg,Lobelia pedunculata,species,new,0,exotic,pedunculata,"","",accepted,1,0
316609,62232,Chimaphila umbellata umbellata,Eurasian Umbellate Wintergreen,subspecies,https://static.inaturalist.org/photos/2016628/medium.jpg,Chimaphila umbellata ssp. umbellata,subspecies,confirmed,1,native,umbellata,Chimaphila umbellata umbellata,"",accepted,1,0.031
319936,55728,Cymbalaria muralis muralis,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/354203915/medium.jpeg,Cymbalaria muralis ssp. muralis,species,new,0,exotic,muralis,Cymbalaria muralis muralis,"",accepted,1,0
337820,53376,Cotoneaster salicifolius,Willow-leaved Cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/53574820/medium.jpg,Cotoneaster salicifolius,species,new,0,exotic,salicifolius,"","",accepted,1,0
357949,72236,Micranthes rufidula,Rustyhair Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/186915327/medium.jpeg,Micranthes rufidula,species,confirmed,1,native,rufidula,"","",accepted,1,0
357953,72236,Micranthes occidentalis,Western Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/530044101/medium.jpg,Micranthes occidentalis,species,new,1,native,occidentalis,"","",accepted,1,0.04
360545,60502,Veratrum viride eschscholtzianum,western green false hellebore,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/491949/medium.JPG,Veratrum viride var. eschscholzianum,species,unconfirmed,1,native,viride,"",Veratrum viride eschscholtzianum,unaccepted,1,0.604
363448,49230,Amelanchier cusickii,Cusick's serviceberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/70838714/medium.jpeg,Amelanchier cusickii,species,new,0,native,cusickii,"","",accepted,1,0
371533,49149,Scilla sardensis,Lesser Glory-of-the-snow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1134205/medium.jpg,Scilla sardensis,species,new,1,exotic,sardensis,"","",accepted,1,0.737
379255,48382,Reynoutria,Rhizomatous Knotweeds,genus,https://static.inaturalist.org/photos/7065992/medium.jpg,,,,,,,,,,,0
406080,50641,Solanum nitidibaccatum,Green Nightshade,species,https://inaturalist-open-data.s3.amazonaws.com/photos/184772306/medium.jpeg,Solanum physalifolium var. nitidibaccatum,variety,confirmed,1,exotic,nitidibaccatum,"","",unaccepted,1,0
411074,53376,Cotoneaster coriaceus,Late cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6155423/medium.jpeg,Cotoneaster lacteus,species,new,0,unknown,coriaceus,"","",unaccepted,1,0.167
430682,430685,Argyrocytisus battandieri,Pineapple Broom,species,https://static.inaturalist.org/photos/452954165/medium.jpg,Argyrocytisus battandieri,species,unconfirmed,1,exotic,battandieri,"","",accepted,1,0.689
469472,54500,Malus domestica,apple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/268437/medium.jpg,Malus pumila,species,confirmed,1,exotic,domestica,"","",unaccepted,1,0
495238,53453,Salix × fragilis,hybrid crack willow,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/53647918/medium.jpeg,Salix fragilis,hybrid,new,0,unknown,"","","",invalid,1,0.029
496537,48063,Lysimachia latifolia,Western Starflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/82441036/medium.jpg,Lysimachia latifolia,species,confirmed,1,native,latifolia,"","",accepted,1,0
498529,53376,Cotoneaster dielsianus,Diels' Cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83066219/medium.jpeg,Cotoneaster dielsianus,species,new,1,exotic,dielsianus,"","",accepted,1,0.947
514012,514011,Chenopodiastrum murale,nettle-leaved goosefoot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/282853405/medium.jpeg,Chenopodiastrum murale,species,new,1,exotic,murale,"","",accepted,1,0.375
630966,60369,Pyrola aphylla,Leafless wintergreen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/299622427/medium.jpeg,Pyrola aphylla,species,new,0,native,aphylla,"","",accepted,1,0.167
707672,60369,Pyrola dentata,Toothed Wintergreen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/359693094/medium.jpg,Pyrola dentata,"",unconfirmed,1,native,dentata,"","",accepted,1,0.41
716947,48063,Lysimachia europaea,Arctic Starflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8051870/medium.jpeg,Lysimachia europaea,species,confirmed,1,unknown,europaea,"","",accepted,1,0
734805,734821,Petrosedum rupestre,Reflexed Stonecrop,species,https://inaturalist-open-data.s3.amazonaws.com/photos/148595193/medium.jpg,Sedum rupestre,species,new,0,unknown,rupestre,"","",unaccepted,1,0
739040,273241,Aphyllon purpureum,oneflower broomrape,species,https://inaturalist-open-data.s3.amazonaws.com/photos/300487875/medium.jpeg,Aphyllon purpureum,species,confirmed,1,native,purpureum,"","",accepted,1,0
778403,48528,Symphoricarpos mollis hesperius,Spreading Snowberry,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8677765/medium.jpeg,Symphoricarpos mollis var. hesperius,species,confirmed,1,native,mollis,"",Symphoricarpos mollis hesperius,accepted,1,0.018
791928,48063,Lysimachia arvensis,scarlet pimpernel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24788920/medium.jpg,Lysimachia arvensis,species,confirmed,1,exotic,arvensis,"","",accepted,1,0
802714,273241,Aphyllon uniflorum,one-flowered cancer-root,species,https://inaturalist-open-data.s3.amazonaws.com/photos/121585502/medium.jpg,Aphyllon uniflorum,species,unconfirmed,1,native,uniflorum,"","",accepted,1,0.759
807416,52504,Papaver cambricum,Welsh Poppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/133621556/medium.jpg,Papaver cambricum,species,new,0,exotic,cambricum,"","",accepted,1,0
867483,49389,Stellaria apetala,lesser chickweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/268161103/medium.jpg,Stellaria pallida,species,new,1,exotic,apetala,"","",unaccepted,1,0.65
873482,47574,Juniperus communis kelleyi,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/46134125/medium.jpeg,Juniperus communis var. kelleyi,variety,unconfirmed,1,native,communis,"",Juniperus communis kelleyi,accepted,1,0.755
890625,55796,Luzula macrantha,Prairie Woodrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/193485197/medium.jpeg,Luzula macrantha,species,confirmed,1,native,macrantha,"","",accepted,1,0
896905,446668,Oxybasis chenopodioides,Low Goosefoot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/37942802/medium.jpeg,Oxybasis chenopodioides,species,unconfirmed,1,native,chenopodioides,"","",accepted,1,0.245
897622,48539,Cytisus procumbens,"",species,https://static.inaturalist.org/photos/63813686/medium.jpeg,Cytisus procumbens,species,new,1,exotic,procumbens,"","",accepted,1,0.727
941891,878738,Halerpestes cymbalaria,Alkali Buttercup,species,https://inaturalist-open-data.s3.amazonaws.com/photos/65832931/medium.jpeg,Halerpestes cymbalaria,species,new,0,native,cymbalaria,"","",accepted,1,0.014
950603,950583,Anemonoides nemorosa,wood anemone,species,https://inaturalist-open-data.s3.amazonaws.com/photos/732011/medium.jpg,Anemone nemorosa,species,new,0,exotic,nemorosa,"","",unaccepted,1,0
950619,950583,Anemonoides apennina,Blue Anemone,species,https://inaturalist-open-data.s3.amazonaws.com/photos/63726189/medium.jpg,Anemone apennina,species,new,0,exotic,apennina,"","",unaccepted,1,0
988455,50853,Cerastium pumilum glutinosum,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/37928985/medium.jpeg,Cerastium pumilum ssp. glutinosum,species,confirmed,1,exotic,pumilum,"",Cerastium pumilum glutinosum,accepted,1,0
993678,53376,Cotoneaster qungbixiensis,truncate-leaved cotoneaster,species,"",Cotoneaster qungbixiensis,species,new,1,unknown,qungbixiensis,"","",accepted,1,0.947
1005385,50853,Cerastium holosteoides,Common mouse-ear chickweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/245986323/medium.jpg,Cerastium fontanum ssp. vulgare,subspecies,confirmed,1,exotic,holosteoides,"","",unaccepted,1,0
1023208,446668,Oxybasis macrosperma,"",species,https://inaturalist-open-data.s3.amazonaws.com/photos/439581378/medium.jpeg,Oxybasis macrosperma,subspecies,unconfirmed,1,exotic,macrosperma,"","",accepted,1,0.957
1068235,47204,Boechera,rockcresses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/64427045/medium.jpg,,,,,,,,,,,0
1178020,47701,Geranium molle,Dove's-foot Crane's-Bill Complex,complex,https://inaturalist-open-data.s3.amazonaws.com/photos/11134348/medium.jpg,Geranium molle,complex,confirmed,1,exotic,molle,"","",accepted,1,0
1221562,962562,Eriocoma nelsonii,Columbia needlegrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/468648617/medium.jpg,Achnatherum nelsonii,subspecies,confirmed,1,native,nelsonii,"","",unaccepted,1,0.023
1319212,53376,Cotoneaster franchetii,Franchet's cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/33337608/medium.jpg,Cotoneaster franchetii,species,new,1,exotic,franchetii,"","",accepted,1,0
1351686,50641,Solanum nigrum,Black Nightshade Complex,complex,https://inaturalist-open-data.s3.amazonaws.com/photos/199968095/medium.jpeg,Solanum nigrum,complex,confirmed,1,exotic,nigrum,"","",accepted,1,0.036
1403902,53060,Galium aparine,"",complex,https://inaturalist-open-data.s3.amazonaws.com/photos/113728457/medium.jpeg,Galium aparine,complex,confirmed,1,native,aparine,"","",accepted,1,0
1419558,57022,Eleocharis palustris,"",complex,https://inaturalist-open-data.s3.amazonaws.com/photos/32859822/medium.jpg,Eleocharis palustris,complex,confirmed,1,native,palustris,"","",accepted,1,0
1426020,51753,Brodiaea rosea rosea,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/105538552/medium.jpeg,Brodiaea rosea var. rosea,variety,confirmed,1,native,rosea,Brodiaea rosea rosea,"",accepted,1,0.018
1445702,47434,Podagrostis,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/465266556/medium.jpeg,,,,,,,,,,,0
1453825,156250,Roemeria argemone,Prickly Poppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16169/medium.jpg,Papaver argemone,species,confirmed,1,exotic,argemone,"","",unaccepted,1,0.036
1555488,47204,Mutarda,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/80331856/medium.jpeg,,,,,,,,,,,0
1561121,60092,Rhinanthus minor minor,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/448905246/medium.jpeg,Rhinanthus minor ssp. minor,species,confirmed,1,native,minor,Rhinanthus minor minor,"",accepted,1,0
47359,47361,Apocynum androsaemifolium,spreading dogbane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/375675/medium.jpg,Apocynum androsaemifolium,species,confirmed,1,native,androsaemifolium,"","",accepted,1,0
47695,47696,Cynosurus echinatus,bristly dogtail grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/438248468/medium.jpeg,Cynosurus echinatus,species,confirmed,1,exotic,echinatus,"","",accepted,1,0
47697,47698,Hesperis matronalis,dame's rocket,species,https://inaturalist-open-data.s3.amazonaws.com/photos/202467231/medium.jpeg,Hesperis matronalis,species,confirmed,1,exotic,matronalis,"","",accepted,1,0
48349,48353,Vaccinium ovatum,Evergreen Huckleberry,species,https://static.inaturalist.org/photos/121469550/medium.jpeg,Vaccinium ovatum,species,new,0,native,ovatum,"","",accepted,1,0
48354,48353,Vaccinium parvifolium,Red Huckleberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/412813759/medium.jpeg,Vaccinium parvifolium,species,confirmed,1,native,parvifolium,"","",accepted,1,0
48543,48544,Mycelis muralis,Wall Lettuce,species,https://inaturalist-open-data.s3.amazonaws.com/photos/143736650/medium.jpg,Mycelis muralis,species,confirmed,1,exotic,muralis,"","",accepted,1,0
48622,48624,Nepeta cataria,Catnip,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4209829/medium.JPG,Nepeta cataria,species,new,0,exotic,cataria,"","",accepted,1,0
48934,47561,Pinus contorta,lodgepole pine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/45880976/medium.jpeg,Pinus contorta,species,confirmed,1,native,contorta,"","",accepted,1,0
49141,49140,Amsinckia menziesii intermedia,Rancher's fiddleneck,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/23982764/medium.jpeg,Amsinckia intermedia,species,confirmed,1,native,menziesii,"",Amsinckia menziesii intermedia,unaccepted,1,0.043
49444,49445,Corallorhiza mertensiana,Pacific coralroot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/15894/medium.jpg,Corallorhiza mertensiana,species,confirmed,1,native,mertensiana,"","",accepted,1,0
49475,49445,Corallorhiza maculata,spotted coralroot,species,https://static.inaturalist.org/photos/88462956/medium.jpeg,Corallorhiza maculata,species,confirmed,1,native,maculata,"","",accepted,1,0
